Draw ID,N1,N2,N3,N4,N5,N6,Sum,N1_color,N2_color,N3_color,N4_color,N5_color,N6_color
4947635,3,38,48,47,9,46.0,191.0,Green,Blue,Green,Blue,Green,Red
4947634,19,25,36,3,4,5.0,92.0,Red,Red,Green,Green,Red,Blue
4947633,6,30,49,27,5,40.0,157.0,Green,Green,Yellow,Green,Blue,Red
4947632,34,24,35,11,30,38.0,172.0,Red,Green,Blue,Blue,Green,Blue
4947631,31,21,25,49,9,6.0,141.0,Red,Green,Red,Yellow,Green,Green
4947630,43,10,1,49,18,41.0,162.0,Red,Red,Red,Yellow,Green,Blue
4947629,39,6,36,11,17,29.0,138.0,Green,Green,Green,Blue,Blue,Blue
4947627,27,45,47,6,33,40.0,198.0,Green,Green,Blue,Green,Green,Red
4947626,37,25,1,21,10,6.0,100.0,Red,Red,Red,Green,Red,Green
4947625,39,40,43,5,32,41.0,200.0,Green,Red,Red,Blue,Blue,Blue
4947624,25,21,23,22,28,10.0,129.0,Red,Green,Blue,Red,Red,Red
4947623,28,43,18,4,35,11.0,139.0,Red,Red,Green,Red,Blue,Blue
4947622,24,39,31,43,25,10.0,172.0,Green,Green,Red,Red,Red,Red
4947621,31,15,34,30,16,24.0,150.0,Red,Green,Red,Green,Red,Green
4947620,22,42,39,18,17,48.0,186.0,Red,Green,Green,Green,Blue,Green
4947619,20,34,47,28,24,30.0,183.0,Blue,Red,Blue,Red,Green,Green
4947618,8,3,12,43,49,11.0,126.0,Blue,Green,Green,Red,Yellow,Blue
4947617,20,33,22,23,42,10.0,150.0,Blue,Green,Red,Blue,Green,Red
4947616,5,2,44,24,7,47.0,129.0,Blue,Blue,Blue,Green,Red,Blue
4947615,25,3,19,11,35,29.0,122.0,Red,Green,Red,Blue,Blue,Blue
4947614,49,39,3,8,48,13.0,160.0,Yellow,Green,Green,Blue,Green,Red
4947613,36,23,21,32,37,14.0,163.0,Green,Blue,Green,Blue,Red,Blue
4947612,49,19,25,35,37,33.0,198.0,Yellow,Red,Red,Blue,Red,Green
4947611,4,7,22,18,39,15.0,105.0,Red,Red,Red,Green,Green,Green
4947610,15,30,1,10,12,47.0,115.0,Green,Green,Red,Red,Green,Blue
4947609,17,41,4,3,6,8.0,79.0,Blue,Blue,Red,Green,Green,Blue
4947608,20,23,26,10,25,42.0,146.0,Blue,Blue,Blue,Red,Red,Green
4947607,3,22,5,25,44,7.0,106.0,Green,Red,Blue,Red,Blue,Red
4947606,21,4,32,3,2,1.0,63.0,Green,Red,Blue,Green,Blue,Red
4947605,28,25,33,27,41,20.0,174.0,Red,Red,Green,Green,Blue,Blue
4947604,45,28,35,25,43,47.0,223.0,Green,Red,Blue,Red,Red,Blue
4947603,42,41,13,34,44,14.0,188.0,Green,Blue,Red,Red,Blue,Blue
4947602,46,48,49,42,23,14.0,222.0,Red,Green,Yellow,Green,Blue,Blue
4947601,33,30,16,1,4,34.0,118.0,Green,Green,Red,Red,Red,Red
4947600,19,27,38,10,34,31.0,159.0,Red,Green,Blue,Red,Red,Red
4947599,30,19,46,44,21,22.0,182.0,Green,Red,Red,Blue,Green,Red
4947598,11,12,16,24,2,25.0,90.0,Blue,Green,Red,Green,Blue,Red
4947597,16,32,5,40,19,38.0,150.0,Red,Blue,Blue,Red,Red,Blue
4947596,9,40,44,46,42,35.0,216.0,Green,Red,Blue,Red,Green,Blue
4947595,36,40,32,24,14,35.0,181.0,Green,Red,Blue,Green,Blue,Blue
4947594,20,22,23,32,33,18.0,148.0,Blue,Red,Blue,Blue,Green,Green
4947593,34,28,38,42,31,32.0,205.0,Red,Red,Blue,Green,Red,Blue
4947592,11,39,17,7,3,33.0,110.0,Blue,Green,Blue,Red,Green,Green
4947591,13,5,39,34,15,7.0,113.0,Red,Blue,Green,Red,Green,Red
4947590,25,34,31,3,18,16.0,127.0,Red,Red,Red,Green,Green,Red
4947589,31,32,2,17,10,36.0,128.0,Red,Blue,Blue,Blue,Red,Green
4947588,18,27,38,14,36,34.0,167.0,Green,Green,Blue,Blue,Green,Red
4947587,42,40,26,24,45,30.0,207.0,Green,Red,Blue,Green,Green,Green
4947586,47,21,18,33,32,28.0,179.0,Blue,Green,Green,Green,Blue,Red
4947585,31,22,44,47,1,42.0,187.0,Red,Red,Blue,Blue,Red,Green
4947584,2,32,26,28,46,9.0,143.0,Blue,Blue,Blue,Red,Red,Green
4947583,48,24,15,21,3,46.0,157.0,Green,Green,Green,Green,Green,Red
4947582,33,36,7,14,6,34.0,130.0,Green,Green,Red,Blue,Green,Red
4947581,13,9,20,26,37,8.0,113.0,Red,Green,Blue,Blue,Red,Blue
4947580,12,24,40,34,46,23.0,179.0,Green,Green,Red,Red,Red,Blue
4947579,21,11,26,46,23,34.0,161.0,Green,Blue,Blue,Red,Blue,Red
4947578,26,20,9,7,38,48.0,148.0,Blue,Blue,Green,Red,Blue,Green
4947577,3,37,22,26,30,4.0,122.0,Green,Red,Red,Blue,Green,Red
4947576,25,26,36,13,31,35.0,166.0,Red,Blue,Green,Red,Red,Blue
4947575,25,44,36,11,32,17.0,165.0,Red,Blue,Green,Blue,Blue,Blue
4947574,34,2,38,46,49,3.0,172.0,Red,Blue,Blue,Red,Yellow,Green
4947573,45,30,26,24,22,5.0,152.0,Green,Green,Blue,Green,Red,Blue
4947572,35,40,3,32,30,8.0,148.0,Blue,Red,Green,Blue,Green,Blue
4947571,12,47,19,46,43,28.0,195.0,Green,Blue,Red,Red,Red,Red
4947570,22,23,41,14,26,4.0,130.0,Red,Blue,Blue,Blue,Blue,Red
4947569,19,22,10,43,30,9.0,133.0,Red,Red,Red,Red,Green,Green
4947568,45,14,43,19,13,39.0,173.0,Green,Blue,Red,Red,Red,Green
4947567,43,8,31,2,9,45.0,138.0,Red,Blue,Red,Blue,Green,Green
4947566,28,39,35,40,21,2.0,165.0,Red,Green,Blue,Red,Green,Blue
4947565,37,24,12,35,1,3.0,112.0,Red,Green,Green,Blue,Red,Green
4947564,48,25,49,18,36,5.0,181.0,Green,Red,Yellow,Green,Green,Blue
4947563,47,38,12,4,46,31.0,178.0,Blue,Blue,Green,Red,Red,Red
4947562,17,8,16,47,9,38.0,135.0,Blue,Blue,Red,Blue,Green,Blue
4947561,3,11,22,47,42,38.0,163.0,Green,Blue,Red,Blue,Green,Blue
4947560,37,36,9,19,34,11.0,146.0,Red,Green,Green,Red,Red,Blue
4947559,30,1,16,36,12,20.0,115.0,Green,Red,Red,Green,Green,Blue
4947558,31,19,26,25,28,4.0,133.0,Red,Red,Blue,Red,Red,Red
4947557,34,39,28,49,30,6.0,186.0,Red,Green,Red,Yellow,Green,Green
4947556,10,49,3,30,39,26.0,157.0,Red,Yellow,Green,Green,Green,Blue
4947555,26,27,40,32,36,48.0,209.0,Blue,Green,Red,Blue,Green,Green
4947554,32,10,38,8,37,31.0,156.0,Blue,Red,Blue,Blue,Red,Red
4947553,20,28,12,16,33,11.0,120.0,Blue,Red,Green,Red,Green,Blue
4947552,3,9,43,20,31,37.0,143.0,Green,Green,Red,Blue,Red,Red
4947551,19,18,42,45,36,4.0,164.0,Red,Green,Green,Green,Green,Red
4947550,37,10,49,47,3,12.0,158.0,Red,Red,Yellow,Blue,Green,Green
4947549,9,22,18,32,13,12.0,106.0,Green,Red,Green,Blue,Red,Green
4947548,35,47,32,9,14,31.0,168.0,Blue,Blue,Blue,Green,Blue,Red
4947547,31,17,11,1,5,14.0,79.0,Red,Blue,Blue,Red,Blue,Blue
4947546,44,10,13,37,36,1.0,141.0,Blue,Red,Red,Red,Green,Red
4947545,20,21,33,18,34,1.0,127.0,Blue,Green,Green,Green,Red,Red
4947544,27,28,37,46,38,18.0,194.0,Green,Red,Red,Red,Blue,Green
4947543,13,14,20,25,32,8.0,112.0,Red,Blue,Blue,Red,Blue,Blue
4947542,20,11,12,18,16,31.0,108.0,Blue,Blue,Green,Green,Red,Red
4947541,22,13,34,42,16,6.0,133.0,Red,Red,Red,Green,Red,Green
4947540,1,27,37,9,11,22.0,107.0,Red,Green,Red,Green,Blue,Red
4947539,21,16,18,12,26,13.0,106.0,Green,Red,Green,Green,Blue,Red
4947538,42,13,35,26,9,37.0,162.0,Green,Red,Blue,Blue,Green,Red
4947537,23,19,47,34,12,29.0,164.0,Blue,Red,Blue,Red,Green,Blue
4947536,30,8,46,44,13,20.0,161.0,Green,Blue,Red,Blue,Red,Blue
4947535,23,44,1,5,24,12.0,109.0,Blue,Blue,Red,Blue,Green,Green
4947534,33,29,2,23,48,9.0,144.0,Green,Blue,Blue,Blue,Green,Green
4947533,21,8,40,42,48,43.0,202.0,Green,Blue,Red,Green,Green,Red
4947532,2,4,32,43,5,47.0,133.0,Blue,Red,Blue,Red,Blue,Blue
4947531,26,31,46,3,27,32.0,165.0,Blue,Red,Red,Green,Green,Blue
4947530,15,43,42,22,9,33.0,164.0,Green,Red,Green,Red,Green,Green
4947529,13,8,36,18,48,29.0,152.0,Red,Blue,Green,Green,Green,Blue
4947528,8,23,6,17,18,41.0,113.0,Blue,Blue,Green,Blue,Green,Blue
4947527,8,44,41,38,35,26.0,192.0,Blue,Blue,Blue,Blue,Blue,Blue
4947526,34,7,9,8,31,19.0,108.0,Red,Red,Green,Blue,Red,Red
4947525,18,48,6,37,12,11.0,132.0,Green,Green,Green,Red,Green,Blue
4947524,35,6,39,36,9,10.0,135.0,Blue,Green,Green,Green,Green,Red
4947523,37,29,42,41,36,14.0,199.0,Red,Blue,Green,Blue,Green,Blue
4947522,11,38,15,19,17,21.0,121.0,Blue,Blue,Green,Red,Blue,Green
4947521,13,35,44,18,21,19.0,150.0,Red,Blue,Blue,Green,Green,Red
4947520,15,43,45,7,1,32.0,143.0,Green,Red,Green,Red,Red,Blue
4947519,32,14,46,42,44,38.0,216.0,Blue,Blue,Red,Green,Blue,Blue
4947518,23,25,28,21,19,36.0,152.0,Blue,Red,Red,Green,Red,Green
4947517,46,12,7,13,44,8.0,130.0,Red,Green,Red,Red,Blue,Blue
4947516,6,2,20,42,7,48.0,125.0,Green,Blue,Blue,Green,Red,Green
4947515,23,32,35,12,18,16.0,136.0,Blue,Blue,Blue,Green,Green,Red
4947514,17,9,41,36,13,46.0,162.0,Blue,Green,Blue,Green,Red,Red
4947513,2,35,20,31,29,41.0,158.0,Blue,Blue,Blue,Red,Blue,Blue
4947512,6,18,40,36,48,3.0,151.0,Green,Green,Red,Green,Green,Green
4947511,4,42,9,20,43,49.0,167.0,Red,Green,Green,Blue,Red,Yellow
4947510,13,41,20,11,42,15.0,142.0,Red,Blue,Blue,Blue,Green,Green
4947509,49,39,41,34,37,1.0,201.0,Yellow,Green,Blue,Red,Red,Red
4947508,33,36,40,25,14,19.0,167.0,Green,Green,Red,Red,Blue,Red
4947507,1,37,49,25,44,46.0,202.0,Red,Red,Yellow,Red,Blue,Red
4947506,38,25,1,22,41,34.0,161.0,Blue,Red,Red,Red,Blue,Red
4947505,5,2,46,31,24,19.0,127.0,Blue,Blue,Red,Red,Green,Red
4947504,37,12,34,48,38,17.0,186.0,Red,Green,Red,Green,Blue,Blue
4947503,33,17,31,34,25,13.0,153.0,Green,Blue,Red,Red,Red,Red
4947502,41,4,30,2,21,35.0,133.0,Blue,Red,Green,Blue,Green,Blue
4947501,43,35,11,24,7,44.0,164.0,Red,Blue,Blue,Green,Red,Blue
4947500,27,38,29,22,9,44.0,169.0,Green,Blue,Blue,Red,Green,Blue
4947499,20,46,48,38,5,47.0,204.0,Blue,Red,Green,Blue,Blue,Blue
4947498,10,31,7,4,17,39.0,108.0,Red,Red,Red,Red,Blue,Green
4947497,11,41,28,4,30,5.0,119.0,Blue,Blue,Red,Red,Green,Blue
4947496,49,26,20,33,21,29.0,178.0,Yellow,Blue,Blue,Green,Green,Blue
4947495,43,31,19,23,44,18.0,178.0,Red,Red,Red,Blue,Blue,Green
4947494,29,33,11,22,40,8.0,143.0,Blue,Green,Blue,Red,Red,Blue
4947493,25,19,43,16,29,32.0,164.0,Red,Red,Red,Red,Blue,Blue
4947492,49,9,37,23,40,39.0,197.0,Yellow,Green,Red,Blue,Red,Green
4947491,13,32,5,35,44,12.0,141.0,Red,Blue,Blue,Blue,Blue,Green
4947490,10,41,29,5,37,1.0,123.0,Red,Blue,Blue,Blue,Red,Red
4947489,36,16,29,25,11,49.0,166.0,Green,Red,Blue,Red,Blue,Yellow
4947488,37,24,3,9,6,19.0,98.0,Red,Green,Green,Green,Green,Red
4947487,14,16,49,5,28,36.0,148.0,Blue,Red,Yellow,Blue,Red,Green
4947486,17,36,40,46,4,37.0,180.0,Blue,Green,Red,Red,Red,Red
4947485,37,4,14,43,2,34.0,134.0,Red,Red,Blue,Red,Blue,Red
4947484,46,43,30,42,31,45.0,237.0,Red,Red,Green,Green,Red,Green
4947483,38,5,46,37,32,7.0,165.0,Blue,Blue,Red,Red,Blue,Red
4947482,39,23,47,28,2,16.0,155.0,Green,Blue,Blue,Red,Blue,Red
4947481,3,30,9,29,49,2.0,122.0,Green,Green,Green,Blue,Yellow,Blue
4947480,8,21,22,49,34,41.0,175.0,Blue,Green,Red,Yellow,Red,Blue
4947479,33,35,20,29,38,5.0,160.0,Green,Blue,Blue,Blue,Blue,Blue
4947478,4,16,11,28,31,45.0,135.0,Red,Red,Blue,Red,Red,Green
4947477,48,37,42,22,13,47.0,209.0,Green,Red,Green,Red,Red,Blue
4947476,20,43,5,18,46,32.0,164.0,Blue,Red,Blue,Green,Red,Blue
4947475,21,3,47,38,6,8.0,123.0,Green,Green,Blue,Blue,Green,Blue
4947474,32,30,24,18,37,28.0,169.0,Blue,Green,Green,Green,Red,Red
4947473,22,17,14,20,6,48.0,127.0,Red,Blue,Blue,Blue,Green,Green
4947472,23,17,25,20,22,1.0,108.0,Blue,Blue,Red,Blue,Red,Red
4947471,7,22,10,40,46,32.0,157.0,Red,Red,Red,Red,Red,Blue
4947470,7,41,13,4,49,10.0,124.0,Red,Blue,Red,Red,Yellow,Red
4947469,47,44,28,22,12,35.0,188.0,Blue,Blue,Red,Red,Green,Blue
4947468,30,14,11,33,47,10.0,145.0,Green,Blue,Blue,Green,Blue,Red
4947467,28,27,20,3,24,39.0,141.0,Red,Green,Blue,Green,Green,Green
4947466,10,45,30,22,42,23.0,172.0,Red,Green,Green,Red,Green,Blue
4947465,41,39,38,22,10,28.0,178.0,Blue,Green,Blue,Red,Red,Red
4947464,24,20,33,47,49,28.0,201.0,Green,Blue,Green,Blue,Yellow,Red
4947463,48,19,37,12,6,25.0,147.0,Green,Red,Red,Green,Green,Red
4947462,3,45,10,30,37,22.0,147.0,Green,Green,Red,Green,Red,Red
4947461,32,12,19,13,41,36.0,153.0,Blue,Green,Red,Red,Blue,Green
4947460,25,3,47,9,18,2.0,104.0,Red,Green,Blue,Green,Green,Blue
4947459,11,31,36,43,5,14.0,140.0,Blue,Red,Green,Red,Blue,Blue
4947458,23,25,30,27,13,19.0,137.0,Blue,Red,Green,Green,Red,Red
4947457,40,22,17,39,46,9.0,173.0,Red,Red,Blue,Green,Red,Green
4947456,25,41,24,35,5,4.0,134.0,Red,Blue,Green,Blue,Blue,Red
4947455,2,25,41,27,29,46.0,170.0,Blue,Red,Blue,Green,Blue,Red
4947454,4,36,34,38,28,23.0,163.0,Red,Green,Red,Blue,Red,Blue
4947453,49,22,13,41,43,21.0,189.0,Yellow,Red,Red,Blue,Red,Green
4947452,5,23,34,29,16,6.0,113.0,Blue,Blue,Red,Blue,Red,Green
4947451,42,1,8,19,2,30.0,102.0,Green,Red,Blue,Red,Blue,Green
4947450,31,49,6,2,26,12.0,126.0,Red,Yellow,Green,Blue,Blue,Green
4947449,15,3,42,11,6,40.0,117.0,Green,Green,Green,Blue,Green,Red
4947448,18,19,38,8,32,49.0,164.0,Green,Red,Blue,Blue,Blue,Yellow
4947447,12,29,42,15,44,8.0,150.0,Green,Blue,Green,Green,Blue,Blue
4947446,46,48,21,35,36,28.0,214.0,Red,Green,Green,Blue,Green,Red
4947445,12,22,24,40,43,31.0,172.0,Green,Red,Green,Red,Red,Red
4947444,12,7,27,39,49,15.0,149.0,Green,Red,Green,Green,Yellow,Green
4947443,8,42,6,22,48,1.0,127.0,Blue,Green,Green,Red,Green,Red
4947442,28,35,42,3,8,38.0,154.0,Red,Blue,Green,Green,Blue,Blue
4947441,48,19,20,26,9,37.0,159.0,Green,Red,Blue,Blue,Green,Red
4947440,45,49,31,28,7,33.0,193.0,Green,Yellow,Red,Red,Red,Green
4947439,32,8,26,7,46,9.0,128.0,Blue,Blue,Blue,Red,Red,Green
4947438,12,2,13,22,19,38.0,106.0,Green,Blue,Red,Red,Red,Blue
4947437,21,14,39,46,36,45.0,201.0,Green,Blue,Green,Red,Green,Green
4947436,30,7,35,8,13,10.0,103.0,Green,Red,Blue,Blue,Red,Red
4947435,24,46,30,20,37,38.0,195.0,Green,Red,Green,Blue,Red,Blue
4947434,39,34,18,12,22,9.0,134.0,Green,Red,Green,Green,Red,Green
4947433,13,39,33,6,17,23.0,131.0,Red,Green,Green,Green,Blue,Blue
4947432,48,19,3,47,5,15.0,137.0,Green,Red,Green,Blue,Blue,Green
4947431,6,13,14,12,35,48.0,128.0,Green,Red,Blue,Green,Blue,Green
4947430,49,19,15,45,28,30.0,186.0,Yellow,Red,Green,Green,Red,Green
4947429,4,12,14,43,28,16.0,117.0,Red,Green,Blue,Red,Red,Red
4947428,36,29,20,9,7,39.0,140.0,Green,Blue,Blue,Green,Red,Green
4947427,24,19,28,1,39,27.0,138.0,Green,Red,Red,Red,Green,Green
4947426,35,20,8,21,9,42.0,135.0,Blue,Blue,Blue,Green,Green,Green
4947425,35,25,7,37,2,40.0,146.0,Blue,Red,Red,Red,Blue,Red
4947424,23,21,40,4,26,49.0,163.0,Blue,Green,Red,Red,Blue,Yellow
4947423,32,38,26,49,15,45.0,205.0,Blue,Blue,Blue,Yellow,Green,Green
4947422,6,3,41,5,44,36.0,135.0,Green,Green,Blue,Blue,Blue,Green
4947421,38,41,15,20,11,22.0,147.0,Blue,Blue,Green,Blue,Blue,Red
4947420,43,6,22,39,24,40.0,174.0,Red,Green,Red,Green,Green,Red
4947419,35,22,11,3,42,36.0,149.0,Blue,Red,Blue,Green,Green,Green
4947418,3,16,36,9,39,33.0,136.0,Green,Red,Green,Green,Green,Green
4947417,41,14,6,22,19,4.0,106.0,Blue,Blue,Green,Red,Red,Red
4947416,31,47,2,15,9,13.0,117.0,Red,Blue,Blue,Green,Green,Red
4947415,10,44,30,13,28,38.0,163.0,Red,Blue,Green,Red,Red,Blue
4947414,21,18,34,28,35,27.0,163.0,Green,Green,Red,Red,Blue,Green
4947413,39,30,16,20,38,29.0,172.0,Green,Green,Red,Blue,Blue,Blue
4947412,10,39,29,34,28,42.0,182.0,Red,Green,Blue,Red,Red,Green
4947411,28,27,9,43,33,14.0,154.0,Red,Green,Green,Red,Green,Blue
4947410,46,40,19,32,21,35.0,193.0,Red,Red,Red,Blue,Green,Blue
4947409,24,33,38,41,28,14.0,178.0,Green,Green,Blue,Blue,Red,Blue
4947408,18,36,45,34,14,25.0,172.0,Green,Green,Green,Red,Blue,Red
4947407,2,16,19,47,27,14.0,125.0,Blue,Red,Red,Blue,Green,Blue
4947406,6,46,25,45,26,20.0,168.0,Green,Red,Red,Green,Blue,Blue
4947405,28,4,12,8,40,39.0,131.0,Red,Red,Green,Blue,Red,Green
4947404,8,39,14,26,20,4.0,111.0,Blue,Green,Blue,Blue,Blue,Red
4947403,41,27,49,28,17,15.0,177.0,Blue,Green,Yellow,Red,Blue,Green
4947402,4,15,35,30,26,18.0,128.0,Red,Green,Blue,Green,Blue,Green
4947401,33,41,14,30,49,31.0,198.0,Green,Blue,Blue,Green,Yellow,Red
4947400,7,1,27,24,32,39.0,130.0,Red,Red,Green,Green,Blue,Green
4947399,37,17,14,3,21,49.0,141.0,Red,Blue,Blue,Green,Green,Yellow
4947398,7,32,44,6,20,33.0,142.0,Red,Blue,Blue,Green,Blue,Green
4947397,43,12,10,32,20,40.0,157.0,Red,Green,Red,Blue,Blue,Red
4947396,23,21,6,32,43,14.0,139.0,Blue,Green,Green,Blue,Red,Blue
4947395,7,5,35,12,43,14.0,116.0,Red,Blue,Blue,Green,Red,Blue
4947394,13,19,42,12,26,23.0,135.0,Red,Red,Green,Green,Blue,Blue
4947393,30,6,46,39,40,1.0,162.0,Green,Green,Red,Green,Red,Red
4947392,13,34,9,47,1,41.0,145.0,Red,Red,Green,Blue,Red,Blue
4947391,13,25,9,24,29,1.0,101.0,Red,Red,Green,Green,Blue,Red
4947390,31,38,45,18,20,7.0,159.0,Red,Blue,Green,Green,Blue,Red
4947389,27,7,6,29,13,11.0,93.0,Green,Red,Green,Blue,Red,Blue
4947388,23,10,44,17,35,13.0,142.0,Blue,Red,Blue,Blue,Blue,Red
4947387,26,8,11,39,28,5.0,117.0,Blue,Blue,Blue,Green,Red,Blue
4947386,19,49,22,41,1,26.0,158.0,Red,Yellow,Red,Blue,Red,Blue
4947385,17,3,20,12,47,30.0,129.0,Blue,Green,Blue,Green,Blue,Green
4947384,47,37,39,43,49,6.0,221.0,Blue,Red,Green,Red,Yellow,Green
4947383,28,27,37,32,5,44.0,173.0,Red,Green,Red,Blue,Blue,Blue
4947382,23,10,1,18,24,4.0,80.0,Blue,Red,Red,Green,Green,Red
4947381,1,42,41,18,16,33.0,151.0,Red,Green,Blue,Green,Red,Green
4947380,49,18,40,32,48,30.0,217.0,Yellow,Green,Red,Blue,Green,Green
4947379,46,32,45,34,25,35.0,217.0,Red,Blue,Green,Red,Red,Blue
4947378,33,3,24,18,10,26.0,114.0,Green,Green,Green,Green,Red,Blue
4947377,43,29,26,46,4,41.0,189.0,Red,Blue,Blue,Red,Red,Blue
4947376,30,11,32,49,17,23.0,162.0,Green,Blue,Blue,Yellow,Blue,Blue
4947375,40,17,31,43,19,42.0,192.0,Red,Blue,Red,Red,Red,Green
4947374,28,39,40,46,17,26.0,196.0,Red,Green,Red,Red,Blue,Blue
4947373,32,9,16,49,18,4.0,128.0,Blue,Green,Red,Yellow,Green,Red
4947372,36,31,42,12,1,39.0,161.0,Green,Red,Green,Green,Red,Green
4947371,30,36,35,11,34,40.0,186.0,Green,Green,Blue,Blue,Red,Red
4947370,14,35,21,6,7,49.0,132.0,Blue,Blue,Green,Green,Red,Yellow
4947369,5,27,37,36,7,29.0,141.0,Blue,Green,Red,Green,Red,Blue
4947368,15,35,19,16,13,41.0,139.0,Green,Blue,Red,Red,Red,Blue
4947367,45,41,44,26,5,8.0,169.0,Green,Blue,Blue,Blue,Blue,Blue
4947366,39,31,2,10,46,29.0,157.0,Green,Red,Blue,Red,Red,Blue
4947365,15,3,39,17,46,14.0,134.0,Green,Green,Green,Blue,Red,Blue
4947364,10,29,46,47,2,48.0,182.0,Red,Blue,Red,Blue,Blue,Green
4947363,18,49,47,48,13,38.0,213.0,Green,Yellow,Blue,Green,Red,Blue
4947362,2,29,8,5,1,3.0,48.0,Blue,Blue,Blue,Blue,Red,Green
4947361,45,15,31,3,36,23.0,153.0,Green,Green,Red,Green,Green,Blue
4947360,28,32,20,7,48,1.0,136.0,Red,Blue,Blue,Red,Green,Red
4947359,7,6,32,48,19,24.0,136.0,Red,Green,Blue,Green,Red,Green
4947358,43,29,22,20,47,12.0,173.0,Red,Blue,Red,Blue,Blue,Green
4947357,12,10,5,41,18,4.0,90.0,Green,Red,Blue,Blue,Green,Red
4947356,3,14,12,30,35,27.0,121.0,Green,Blue,Green,Green,Blue,Green
4947355,33,23,42,25,7,26.0,156.0,Green,Blue,Green,Red,Red,Blue
4947354,3,10,12,16,36,45.0,122.0,Green,Red,Green,Red,Green,Green
4947353,19,38,46,47,30,33.0,213.0,Red,Blue,Red,Blue,Green,Green
4947352,25,24,46,7,13,48.0,163.0,Red,Green,Red,Red,Red,Green
4947351,26,24,4,5,9,34.0,102.0,Blue,Green,Red,Blue,Green,Red
4947350,43,5,13,18,16,45.0,140.0,Red,Blue,Red,Green,Red,Green
4947349,15,23,26,27,3,28.0,122.0,Green,Blue,Blue,Green,Green,Red
4947348,17,9,40,36,11,8.0,121.0,Blue,Green,Red,Green,Blue,Blue
4947347,4,47,15,2,27,32.0,127.0,Red,Blue,Green,Blue,Green,Blue
4947346,7,21,39,5,45,15.0,132.0,Red,Green,Green,Blue,Green,Green
4947345,5,22,37,1,2,28.0,95.0,Blue,Red,Red,Red,Blue,Red
4947344,32,28,45,33,38,49.0,225.0,Blue,Red,Green,Green,Blue,Yellow
4947343,7,41,24,36,34,20.0,162.0,Red,Blue,Green,Green,Red,Blue
4947342,2,28,23,6,18,32.0,109.0,Blue,Red,Blue,Green,Green,Blue
4947341,47,22,17,46,12,13.0,157.0,Blue,Red,Blue,Red,Green,Red
4947340,35,13,6,45,19,39.0,157.0,Blue,Red,Green,Green,Red,Green
4947339,15,49,44,26,1,36.0,171.0,Green,Yellow,Blue,Blue,Red,Green
4947338,26,38,18,30,43,9.0,164.0,Blue,Blue,Green,Green,Red,Green
4947337,6,4,16,35,5,10.0,76.0,Green,Red,Red,Blue,Blue,Red
4947336,2,5,13,43,18,3.0,84.0,Blue,Blue,Red,Red,Green,Green
4947335,23,7,4,19,5,30.0,88.0,Blue,Red,Red,Red,Blue,Green
4947334,24,35,33,9,29,38.0,168.0,Green,Blue,Green,Green,Blue,Blue
4947333,34,36,20,2,7,16.0,115.0,Red,Green,Blue,Blue,Red,Red
4947332,48,44,18,5,22,45.0,182.0,Green,Blue,Green,Blue,Red,Green
4947331,36,49,13,12,1,33.0,144.0,Green,Yellow,Red,Green,Red,Green
4947330,35,4,37,36,43,47.0,202.0,Blue,Red,Red,Green,Red,Blue
4947329,20,35,12,6,48,15.0,136.0,Blue,Blue,Green,Green,Green,Green
4947328,18,3,38,6,22,40.0,127.0,Green,Green,Blue,Green,Red,Red
4947327,12,19,21,1,6,20.0,79.0,Green,Red,Green,Red,Green,Blue
4947326,28,19,38,8,11,40.0,144.0,Red,Red,Blue,Blue,Blue,Red
4947325,43,38,19,1,8,3.0,112.0,Red,Blue,Red,Red,Blue,Green
4947324,49,18,39,14,48,7.0,175.0,Yellow,Green,Green,Blue,Green,Red
4947323,31,17,34,40,10,21.0,153.0,Red,Blue,Red,Red,Red,Green
4947322,7,43,44,49,6,41.0,190.0,Red,Red,Blue,Yellow,Green,Blue
4947321,32,15,13,7,28,47.0,142.0,Blue,Green,Red,Red,Red,Blue
4947320,23,35,46,22,26,38.0,190.0,Blue,Blue,Red,Red,Blue,Blue
4947319,37,34,29,43,15,35.0,193.0,Red,Red,Blue,Red,Green,Blue
4947318,45,27,49,31,11,41.0,204.0,Green,Green,Yellow,Red,Blue,Blue
4947317,1,46,7,42,13,31.0,140.0,Red,Red,Red,Green,Red,Red
4947316,9,22,14,13,12,28.0,98.0,Green,Red,Blue,Red,Green,Red
4947315,43,44,9,4,7,14.0,121.0,Red,Blue,Green,Red,Red,Blue
4947314,44,15,22,16,49,5.0,151.0,Blue,Green,Red,Red,Yellow,Blue
4947313,32,40,49,23,5,33.0,182.0,Blue,Red,Yellow,Blue,Blue,Green
4947312,23,28,34,17,10,29.0,141.0,Blue,Red,Red,Blue,Red,Blue
4947311,47,13,32,45,3,1.0,141.0,Blue,Red,Blue,Green,Green,Red
4947310,43,41,6,18,44,40.0,192.0,Red,Blue,Green,Green,Blue,Red
4947309,24,13,14,16,25,43.0,135.0,Green,Red,Blue,Red,Red,Red
4947308,35,8,45,18,2,30.0,138.0,Blue,Blue,Green,Green,Blue,Green
4947307,32,22,20,9,1,49.0,133.0,Blue,Red,Blue,Green,Red,Yellow
4947306,36,14,37,42,21,44.0,194.0,Green,Blue,Red,Green,Green,Blue
4947305,26,39,20,16,45,30.0,176.0,Blue,Green,Blue,Red,Green,Green
